state,pollster,start_date,end_date,sample_size,population,candidate_name,pct,party,methodology,outcome,predicted_prob,predicted_winner
New Mexico,Emerson,2022-10-25,10/28/22,1000,lv,Joe Biden,47.9,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.4698498617102317,REP
New Mexico,Emerson,2022-10-25,10/28/22,1000,lv,Donald Trump,38.2,REP,IVR/Online Panel/Text-to-Web/Email,0,0.5506300035445727,DEM
Nevada,Susquehanna,2022-10-24,10/27/22,500,lv,Joe Biden,47,DEM,Live Phone,1,0.4776991665514665,REP
Nevada,Susquehanna,2022-10-24,10/27/22,500,lv,Donald Trump,48,REP,Live Phone,0,0.46937317597898737,REP
Nevada,Susquehanna,2022-10-24,10/27/22,500,lv,Gavin Newsom,42,DEM,Live Phone,1,0.5194224615202304,DEM
Nevada,Susquehanna,2022-10-24,10/27/22,500,lv,Ron DeSantis,46,REP,Live Phone,0,0.4860375677757405,REP
Massachusetts,U. Massachusetts - Lowell,2022-10-18,10/25/22,1000,lv,Joe Biden,58,DEM,Online Panel,1,0.38744379646109406,REP
Massachusetts,U. Massachusetts - Lowell,2022-10-18,10/25/22,1000,lv,Donald Trump,32,REP,Online Panel,0,0.6011564461418859,DEM
New Hampshire,U. Massachusetts - Lowell,2022-10-14,10/25/22,600,lv,Joe Biden,49,DEM,Online Panel,1,0.460993331726968,REP
New Hampshire,U. Massachusetts - Lowell,2022-10-14,10/25/22,600,lv,Donald Trump,43,REP,Online Panel,0,0.5110095830305229,DEM
Georgia,Rasmussen,2022-10-23,10/24/22,1053,lv,Joe Biden,39,DEM,IVR/Online Panel,1,0.5439727754353858,DEM
Georgia,Rasmussen,2022-10-23,10/24/22,1053,lv,Donald Trump,47,REP,IVR/Online Panel,0,0.47730567090311554,REP
Illinois,Emerson,2022-10-20,10/24/22,1000,lv,Joe Biden,49,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.4607098765682463,REP
Illinois,Emerson,2022-10-20,10/24/22,1000,lv,Donald Trump,37.1,REP,IVR/Online Panel/Text-to-Web/Email,0,0.5597024666900986,DEM
New York,Emerson,2022-10-20,10/24/22,1000,lv,Joe Biden,47.1,DEM,IVR/Online Panel/Text-to-Web,1,0.47651020331921884,REP
New York,Emerson,2022-10-20,10/24/22,1000,lv,Donald Trump,39.7,REP,IVR/Online Panel/Text-to-Web,0,0.5382051434003279,DEM
Connecticut,Emerson,2022-10-19,10/21/22,1000,lv,Joe Biden,49.4,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.45739245988956434,REP
Connecticut,Emerson,2022-10-19,10/21/22,1000,lv,Donald Trump,40,REP,IVR/Online Panel/Text-to-Web/Email,0,0.5357139627094719,DEM
South Dakota,Emerson,2022-10-19,10/21/22,1500,lv,Joe Biden,32.6,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5959988387997418,DEM
South Dakota,Emerson,2022-10-19,10/21/22,1500,lv,Donald Trump,53.1,REP,IVR/Online Panel/Text-to-Web/Email,0,0.4265737068604484,REP
New Hampshire,Emerson,2022-10-18,10/19/22,727,lv,Joe Biden,44.3,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5000663623695056,DEM
New Hampshire,Emerson,2022-10-18,10/19/22,727,lv,Donald Trump,42.7,REP,IVR/Online Panel/Text-to-Web/Email,0,0.5134224577281943,DEM
Texas,Emerson,2022-10-17,10/19/22,1000,lv,Joe Biden,40.4,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5323896354465967,DEM
Texas,Emerson,2022-10-17,10/19/22,1000,lv,Donald Trump,47.4,REP,IVR/Online Panel/Text-to-Web/Email,0,0.4740114680783124,REP
New York,SurveyUSA,2022-10-14,10/18/22,1018,rv,Joe Biden,42,DEM,Online Panel,1,0.5190536696810292,DEM
New York,SurveyUSA,2022-10-14,10/18/22,1018,rv,Donald Trump,37,REP,Online Panel,0,0.5605127088330306,DEM
Nevada,Rasmussen,2022-10-13,10/17/22,707,lv,Joe Biden,37,DEM,IVR/Online Panel,1,0.5607311949272282,DEM
Nevada,Rasmussen,2022-10-13,10/17/22,707,lv,Donald Trump,49,REP,IVR/Online Panel,0,0.46091750499285333,REP
Florida,Florida Atlantic University,2022-10-12,10/16/22,719,lv,Joe Biden,41.4,DEM,IVR/Online Panel/Text-to-Web,1,0.5242667554079228,DEM
Florida,Florida Atlantic University,2022-10-12,10/16/22,719,lv,Donald Trump,45.1,REP,IVR/Online Panel/Text-to-Web,0,0.49339279054278135,REP
Ohio,Ohio Northern University Institute for Civics and Public Policy,2022-10-11,10/15/22,668,lv,Joe Biden,35.18,DEM,Online Panel,1,0.5756707606822644,DEM
Ohio,Ohio Northern University Institute for Civics and Public Policy,2022-10-11,10/15/22,668,lv,Donald Trump,55.4,REP,Online Panel,0,0.40847156787206756,REP
Michigan,Emerson,2022-10-12,10/14/22,580,lv,Joe Biden,43.7,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5051807346638072,DEM
Michigan,Emerson,2022-10-12,10/14/22,580,lv,Donald Trump,44.4,REP,IVR/Online Panel/Text-to-Web/Email,0,0.499336217508109,REP
Illinois,PPP,2022-10-10,10/11/22,770,lv,Joe Biden,51,DEM,IVR/Text,1,0.44432537002891986,REP
Illinois,PPP,2022-10-10,10/11/22,770,lv,Donald Trump,42,REP,IVR/Text,0,0.5192302367290157,DEM
Illinois,PPP,2022-10-10,10/11/22,770,lv,J.B. Pritzker,51,DEM,IVR/Text,1,0.44432537002891986,REP
Illinois,PPP,2022-10-10,10/11/22,770,lv,Donald Trump,42,REP,IVR/Text,0,0.5192302367290157,DEM
North Carolina,PPP,2022-10-07,10/8/22,606,rv,Joe Biden,44,DEM,IVR/Text,1,0.5026574841239267,DEM
North Carolina,PPP,2022-10-07,10/8/22,606,rv,Donald Trump,44,REP,IVR/Text,0,0.5026574841239267,DEM
Georgia,Emerson,2022-10-06,10/7/22,1000,lv,Joe Biden,43.4,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5073857917571681,DEM
Georgia,Emerson,2022-10-06,10/7/22,1000,lv,Donald Trump,45.2,REP,IVR/Online Panel/Text-to-Web/Email,0,0.4923576880549804,REP
Ohio,Emerson,2022-10-06,10/7/22,1000,lv,Joe Biden,39.8,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5373749556019888,DEM
Ohio,Emerson,2022-10-06,10/7/22,1000,lv,Donald Trump,47.6,REP,IVR/Online Panel/Text-to-Web/Email,0,0.4723463596601492,REP
Ohio,Emerson,2022-10-06,10/7/22,1000,lv,Joe Biden,37.6,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5555831899454471,DEM
Ohio,Emerson,2022-10-06,10/7/22,1000,lv,Ron DeSantis,49.1,REP,IVR/Online Panel/Text-to-Web/Email,0,0.45988018439013445,REP
Oklahoma,SoonerPoll.com,2022-10-04,10/6/22,301,lv,Joe Biden,40.8,DEM,IVR/Online Panel,1,0.529559110569664,DEM
Oklahoma,SoonerPoll.com,2022-10-04,10/6/22,301,lv,Donald Trump,52.7,REP,IVR/Online Panel,0,0.43068293889102843,REP
Iowa,Cygnal,2022-10-02,10/4/22,600,lv,Joe Biden,40.8,DEM,IVR/Text-to-Web,1,0.5293466606452863,DEM
Iowa,Cygnal,2022-10-02,10/4/22,600,lv,Donald Trump,51,REP,IVR/Text-to-Web,0,0.44444508191727333,REP
Iowa,Emerson,2022-10-02,10/4/22,959,lv,Joe Biden,38.8,DEM,IVR/Text-to-Web/Email,1,0.5456957458801314,DEM
Iowa,Emerson,2022-10-02,10/4/22,959,lv,Donald Trump,47,REP,IVR/Text-to-Web/Email,0,0.4773725560739977,REP
Rhode Island,Fleming & Associates,2022-09-29,10/2/22,402,lv,Joe Biden,49,DEM,Live Phone,1,0.46113365137659007,REP
Rhode Island,Fleming & Associates,2022-09-29,10/2/22,402,lv,Donald Trump,32,REP,Live Phone,0,0.6015653029272859,DEM
North Carolina,SurveyUSA,2022-09-28,10/2/22,918,rv,Joe Biden,45,DEM,Online Panel,1,0.4940857505546388,REP
North Carolina,SurveyUSA,2022-09-28,10/2/22,918,rv,Donald Trump,43,REP,Online Panel,0,0.5107829538729339,DEM
Oregon,Emerson,2022-09-30,10/1/22,796,lv,Joe Biden,50.2,DEM,IVR/Text-to-Web/Email,1,0.4509132862649057,REP
Oregon,Emerson,2022-09-30,10/1/22,796,lv,Donald Trump,40.5,REP,IVR/Text-to-Web/Email,0,0.5317029642002106,DEM
Washington,Emerson,2022-09-30,10/1/22,782,lv,Joe Biden,49.4,DEM,IVR/Text-to-Web/Email,1,0.45754677120560744,REP
Washington,Emerson,2022-09-30,10/1/22,782,lv,Donald Trump,38.7,REP,IVR/Text-to-Web/Email,0,0.5466487094350169,DEM
Missouri,Emerson,2022-09-23,9/27/22,1160,lv,Joe Biden,37,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5604129421043977,DEM
Missouri,Emerson,2022-09-23,9/27/22,1160,lv,Donald Trump,51.4,REP,IVR/Online Panel/Text-to-Web/Email,0,0.4407552621799251,REP
Pennsylvania,Emerson,2022-09-23,9/26/22,1000,lv,Joe Biden,44.9,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.49486214638365894,REP
Pennsylvania,Emerson,2022-09-23,9/26/22,1000,lv,Donald Trump,45.9,REP,IVR/Online Panel/Text-to-Web/Email,0,0.48651566040516264,REP
Illinois,Emerson,2022-09-21,9/23/22,1000,lv,Joe Biden,51,DEM,IVR/Online Panel/Text-to-Web,1,0.4441634171751063,REP
Illinois,Emerson,2022-09-21,9/23/22,1000,lv,Donald Trump,38.3,REP,IVR/Online Panel/Text-to-Web,0,0.5498034682955621,DEM
Texas,Emerson,2022-09-20,9/22/22,1000,lv,Joe Biden,39.9,DEM,IVR/Online Panel/Text-to-Web,1,0.5365445605199108,DEM
Texas,Emerson,2022-09-20,9/22/22,1000,lv,Donald Trump,49.1,REP,IVR/Online Panel/Text-to-Web,0,0.45988018439013445,REP
Maine,Emerson,2022-09-19,9/20/22,1164,lv,Joe Biden,50.9,DEM,IVR/Online Panel/Text-to-Web,1,0.4448726001138739,REP
Maine,Emerson,2022-09-19,9/20/22,1164,lv,Donald Trump,40.1,REP,IVR/Online Panel/Text-to-Web,0,0.5347668005233549,DEM
Colorado,Emerson,2022-09-18,9/19/22,1000,lv,Joe Biden,45.8,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.48735004749938554,REP
Colorado,Emerson,2022-09-18,9/19/22,1000,lv,Donald Trump,36,REP,IVR/Online Panel/Text-to-Web/Email,0,0.5687352230886825,DEM
Michigan,EPIC/MRA,2022-09-15,9/19/22,600,lv,Joe Biden,48,DEM,Live Phone,1,0.46930214322780345,REP
Michigan,EPIC/MRA,2022-09-15,9/19/22,600,lv,Donald Trump,44,REP,Live Phone,0,0.5026617620565069,DEM
Wisconsin,Emerson,2022-09-16,9/18/22,860,lv,Joe Biden,44.8,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.4957968433645151,REP
Wisconsin,Emerson,2022-09-16,9/18/22,860,lv,Donald Trump,44,REP,IVR/Online Panel/Text-to-Web/Email,0,0.5024763846290725,DEM
Florida,Suffolk,2022-09-15,9/18/22,500,lv,Joe Biden,44.4,DEM,Live Phone,1,0.49939325813097135,REP
Florida,Suffolk,2022-09-15,9/18/22,500,lv,Donald Trump,46.6,REP,Live Phone,0,0.48103329659056343,REP
Florida,Suffolk,2022-09-15,9/18/22,500,lv,Joe Biden,43.6,DEM,Live Phone,1,0.5060726197468648,DEM
Florida,Suffolk,2022-09-15,9/18/22,500,lv,Ron DeSantis,51.8,REP,Live Phone,0,0.43792825456334494,REP
Florida,Suffolk,2022-09-15,9/18/22,500,lv,Kamala Harris,40.4,DEM,Live Phone,1,0.5327446274398248,DEM
Florida,Suffolk,2022-09-15,9/18/22,500,lv,Ron DeSantis,52.2,REP,Live Phone,0,0.4346426698417903,REP
Florida,Suffolk,2022-09-15,9/18/22,500,lv,Kamala Harris,44.4,DEM,Live Phone,1,0.49939325813097135,REP
Florida,Suffolk,2022-09-15,9/18/22,500,lv,Donald Trump,45.6,REP,Live Phone,0,0.48937536659814984,REP
Kansas,Emerson,2022-09-15,9/18/22,1000,lv,Joe Biden,35.7,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5711910465407819,DEM
Kansas,Emerson,2022-09-15,9/18/22,1000,lv,Donald Trump,51.5,REP,IVR/Online Panel/Text-to-Web/Email,0,0.4400446288609334,REP
Missouri,SurveyUSA,2022-09-14,9/18/22,830,rv,Joe Biden,35,DEM,Online Panel,1,0.5770258265829344,DEM
Missouri,SurveyUSA,2022-09-14,9/18/22,830,rv,Donald Trump,52,REP,Online Panel,0,0.4360533047972184,REP
North Carolina,Emerson,2022-09-15,9/16/22,1000,lv,Joe Biden,42,DEM,IVR/Online Panel/Text-to-Web,1,0.5190664851919916,DEM
North Carolina,Emerson,2022-09-15,9/16/22,1000,lv,Donald Trump,47,REP,IVR/Online Panel/Text-to-Web,0,0.47734338265485987,REP
New Hampshire,Emerson,2022-09-14,9/15/22,800,lv,Joe Biden,46.3,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.4833213517016312,REP
New Hampshire,Emerson,2022-09-14,9/15/22,800,lv,Donald Trump,43.2,REP,IVR/Online Panel/Text-to-Web/Email,0,0.5091978082190913,DEM
Ohio,Emerson,2022-09-12,9/13/22,1000,lv,Joe Biden,39.7,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5382051434003279,DEM
Ohio,Emerson,2022-09-12,9/13/22,1000,lv,Donald Trump,49.8,REP,IVR/Online Panel/Text-to-Web/Email,0,0.4540788176052807,REP
Ohio,Emerson,2022-09-12,9/13/22,1000,lv,Joe Biden,38.4,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5489766580373665,DEM
Ohio,Emerson,2022-09-12,9/13/22,1000,lv,Ron DeSantis,48.4,REP,IVR/Online Panel/Text-to-Web/Email,0,0.46569244372152296,REP
New Mexico,Emerson,2022-09-08,9/11/22,1000,lv,Joe Biden,47.4,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.4740114680783124,REP
New Mexico,Emerson,2022-09-08,9/11/22,1000,lv,Donald Trump,40.5,REP,IVR/Online Panel/Text-to-Web/Email,0,0.531558092478562,DEM
Nevada,Emerson,2022-09-08,9/10/22,1000,lv,Joe Biden,39.8,DEM,IVR/Online Panel/Text-to-Web/Email,1,0.5373749556019888,DEM
Nevada,Emerson,2022-09-08,9/10/22,1000,lv,Donald Trump,42.5,REP,IVR/Online Panel/Text-to-Web/Email,0,0.5148965372368506,DEM
North Carolina,East Carolina University,2022-09-07,9/10/22,1020,lv,Joe Biden,44.6,DEM,IVR/Online Panel/Text-to-Web,1,0.4973526027947392,REP
North Carolina,East Carolina University,2022-09-07,9/10/22,1020,lv,Donald Trump,46.1,REP,IVR/Online Panel/Text-to-Web,0,0.48483286924114977,REP
Connecticut,Emerson,2022-09-07,9/9/22,1000,lv,Joe Biden,49,DEM,IVR/Online Panel/Text-to-Web,1,0.4607098765682463,REP
Connecticut,Emerson,2022-09-07,9/9/22,1000,lv,Donald Trump,35.7,REP,IVR/Online Panel/Text-to-Web,0,0.5711910465407819,DEM
Massachusetts,Emerson,2022-09-07,9/8/22,708,lv,Joe Biden,54,DEM,IVR/Online Panel/Email,1,0.419787959758425,REP
Massachusetts,Emerson,2022-09-07,9/8/22,708,lv,Donald Trump,33.7,REP,IVR/Online Panel/Email,0,0.5876700193146532,DEM
Arizona,Emerson,2022-09-06,9/7/22,627,lv,Joe Biden,41,DEM,IVR/Text-to-Web/Email,1,0.5276629858490829,DEM
Arizona,Emerson,2022-09-06,9/7/22,627,lv,Donald Trump,44.2,REP,IVR/Text-to-Web/Email,0,0.5009726196024183,DEM
Arizona,Echelon Insights,2022-08-31,9/7/22,773,lv,Joe Biden,43,DEM,Online Panel,1,0.5108862916228284,DEM
Arizona,Echelon Insights,2022-08-31,9/7/22,773,lv,Donald Trump,47,REP,Online Panel,0,0.4775049057161992,REP
Arizona,Echelon Insights,2022-08-31,9/7/22,773,lv,Joe Biden,43,DEM,Online Panel,1,0.5108862916228284,DEM
Arizona,Echelon Insights,2022-08-31,9/7/22,773,lv,Ron DeSantis,43,REP,Online Panel,0,0.5108862916228284,DEM
Florida,Echelon Insights,2022-08-31,9/7/22,815,lv,Joe Biden,41,DEM,Online Panel,1,0.5275293484987541,DEM
Florida,Echelon Insights,2022-08-31,9/7/22,815,lv,Donald Trump,49,REP,Online Panel,0,0.4608409714318247,REP
Florida,Echelon Insights,2022-08-31,9/7/22,815,lv,Joe Biden,42,DEM,Online Panel,1,0.5191981987087847,DEM
Florida,Echelon Insights,2022-08-31,9/7/22,815,lv,Ron DeSantis,51,REP,Online Panel,0,0.4442936826691118,REP
Georgia,Echelon Insights,2022-08-31,9/7/22,751,lv,Joe Biden,47,DEM,Online Panel,1,0.4775205601842165,REP
Georgia,Echelon Insights,2022-08-31,9/7/22,751,lv,Donald Trump,45,REP,Online Panel,0,0.49420480672048644,REP
Georgia,Echelon Insights,2022-08-31,9/7/22,751,lv,Joe Biden,47,DEM,Online Panel,1,0.4775205601842165,REP
Georgia,Echelon Insights,2022-08-31,9/7/22,751,lv,Ron DeSantis,42,REP,Online Panel,0,0.5192437638456469,DEM
Kansas,Echelon Insights,2022-08-31,9/7/22,392,lv,Joe Biden,41,DEM,Online Panel,1,0.5278300269600082,DEM
Kansas,Echelon Insights,2022-08-31,9/7/22,392,lv,Donald Trump,52,REP,Online Panel,0,0.43636051904335854,REP
Kansas,Echelon Insights,2022-08-31,9/7/22,392,lv,Joe Biden,39,DEM,Online Panel,1,0.5444403902169378,DEM
Kansas,Echelon Insights,2022-08-31,9/7/22,392,lv,Ron DeSantis,50,REP,Online Panel,0,0.45285312187955434,REP
Louisiana,Echelon Insights,2022-08-31,9/7/22,506,lv,Joe Biden,36,DEM,Online Panel,1,0.5690807595660864,DEM
Louisiana,Echelon Insights,2022-08-31,9/7/22,506,lv,Donald Trump,51,REP,Online Panel,0,0.44451127831943693,REP
Louisiana,Echelon Insights,2022-08-31,9/7/22,506,lv,Joe Biden,33,DEM,Online Panel,1,0.5934621904845802,DEM
Louisiana,Echelon Insights,2022-08-31,9/7/22,506,lv,Ron DeSantis,46,REP,Online Panel,0,0.48603329305915477,REP
Ohio,Echelon Insights,2022-08-31,9/7/22,831,lv,Joe Biden,41,DEM,Online Panel,1,0.5275179749247986,DEM
Ohio,Echelon Insights,2022-08-31,9/7/22,831,lv,Donald Trump,49,REP,Online Panel,0,0.46082963328341975,REP
Ohio,Echelon Insights,2022-08-31,9/7/22,831,lv,Joe Biden,40,DEM,Online Panel,1,0.5358338443767596,DEM
Ohio,Echelon Insights,2022-08-31,9/7/22,831,lv,Ron DeSantis,46,REP,Online Panel,0,0.4858017489802201,REP
Oklahoma,Echelon Insights,2022-08-31,9/7/22,522,lv,Joe Biden,30,DEM,Online Panel,1,0.6173808164368102,DEM
Oklahoma,Echelon Insights,2022-08-31,9/7/22,522,lv,Donald Trump,63,REP,Online Panel,0,0.3489408346583698,REP
Oklahoma,Echelon Insights,2022-08-31,9/7/22,522,lv,Joe Biden,28,DEM,Online Panel,1,0.6330311001887354,DEM
Oklahoma,Echelon Insights,2022-08-31,9/7/22,522,lv,Ron DeSantis,53,REP,Online Panel,0,0.4280736128171089,REP
Pennsylvania,Echelon Insights,2022-08-31,9/7/22,828,lv,Joe Biden,48,DEM,Online Panel,1,0.4691401932104487,REP
Pennsylvania,Echelon Insights,2022-08-31,9/7/22,828,lv,Donald Trump,43,REP,Online Panel,0,0.5108470946543335,DEM
Pennsylvania,Echelon Insights,2022-08-31,9/7/22,828,lv,Joe Biden,46,DEM,Online Panel,1,0.48580388628246374,REP
Pennsylvania,Echelon Insights,2022-08-31,9/7/22,828,lv,Ron DeSantis,42,REP,Online Panel,0,0.5191889432513135,DEM
South Carolina,Echelon Insights,2022-08-31,9/7/22,600,lv,Joe Biden,39,DEM,Online Panel,1,0.544293252068841,DEM
South Carolina,Echelon Insights,2022-08-31,9/7/22,600,lv,Donald Trump,51,REP,Online Panel,0,0.44444508191727333,REP
South Carolina,Echelon Insights,2022-08-31,9/7/22,600,lv,Joe Biden,42,DEM,Online Panel,1,0.5193512678205127,DEM
South Carolina,Echelon Insights,2022-08-31,9/7/22,600,lv,Ron DeSantis,42,REP,Online Panel,0,0.5193512678205127,DEM
Arkansas,Echelon Insights,2022-08-31,9/7/22,382,lv,Joe Biden,33,DEM,Online Panel,1,0.593547511553783,DEM
Arkansas,Echelon Insights,2022-08-31,9/7/22,382,lv,Donald Trump,58,REP,Online Panel,0,0.3878621892093915,REP
Arkansas,Echelon Insights,2022-08-31,9/7/22,382,lv,Joe Biden,31,DEM,Online Panel,1,0.6095561324471467,DEM
Arkansas,Echelon Insights,2022-08-31,9/7/22,382,lv,Ron DeSantis,49,REP,Online Panel,0,0.4611478254214519,REP
Rhode Island,Echelon Insights,2022-08-31,9/7/22,373,lv,Joe Biden,51,DEM,Online Panel,1,0.4446049425505163,REP
Rhode Island,Echelon Insights,2022-08-31,9/7/22,373,lv,Donald Trump,37,REP,Online Panel,0,0.5609658129419819,DEM
Rhode Island,Echelon Insights,2022-08-31,9/7/22,373,lv,Joe Biden,47,DEM,Online Panel,1,0.4777895392793841,REP
Rhode Island,Echelon Insights,2022-08-31,9/7/22,373,lv,Ron DeSantis,36,REP,Online Panel,0,0.5691737771402007,DEM
Texas,Echelon Insights,2022-08-31,9/7/22,813,lv,Joe Biden,43,DEM,Online Panel,1,0.5108577847498992,DEM
Texas,Echelon Insights,2022-08-31,9/7/22,813,lv,Donald Trump,48,REP,Online Panel,0,0.46915084761748715,REP
Texas,Echelon Insights,2022-08-31,9/7/22,813,lv,Joe Biden,41,DEM,Online Panel,1,0.5275307701934896,DEM
Texas,Echelon Insights,2022-08-31,9/7/22,813,lv,Ron DeSantis,44,REP,Online Panel,0,0.5025098952159291,DEM
Mississippi,Echelon Insights,2022-08-31,9/7/22,320,lv,Joe Biden,36,DEM,Online Panel,1,0.5692108429339963,DEM
Mississippi,Echelon Insights,2022-08-31,9/7/22,320,lv,Donald Trump,54,REP,Online Panel,0,0.42005751135698627,REP
Mississippi,Echelon Insights,2022-08-31,9/7/22,320,lv,Joe Biden,37,DEM,Online Panel,1,0.5610030402442819,DEM
Mississippi,Echelon Insights,2022-08-31,9/7/22,320,lv,Ron DeSantis,49,REP,Online Panel,0,0.4611917653596689,REP
Montana,Echelon Insights,2022-08-31,9/7/22,409,lv,Joe Biden,36,DEM,Online Panel,1,0.5691485999325095,DEM
Montana,Echelon Insights,2022-08-31,9/7/22,409,lv,Donald Trump,49,REP,Online Panel,0,0.4611286904757347,REP
Montana,Echelon Insights,2022-08-31,9/7/22,409,lv,Joe Biden,35,DEM,Online Panel,1,0.5773188524413245,DEM
Montana,Echelon Insights,2022-08-31,9/7/22,409,lv,Ron DeSantis,42,REP,Online Panel,0,0.5194872471016028,DEM
New York,Emerson,2022-09-04,9/6/22,1000,lv,Joe Biden,52.6,DEM,IVR/Online Panel/Text-to-Web,1,0.4310130653954094,REP
New York,Emerson,2022-09-04,9/6/22,1000,lv,Donald Trump,37.4,REP,IVR/Online Panel/Text-to-Web,0,0.5572318500861622,DEM
Georgia,Emerson,2022-08-28,8/29/22,600,lv,Joe Biden,45.8,DEM,IVR/Text-to-Web/Email,1,0.4876350726021611,REP
Georgia,Emerson,2022-08-28,8/29/22,600,lv,Donald Trump,50.7,REP,IVR/Text-to-Web/Email,0,0.4469203880959452,REP
South Carolina,Blueprint Polling,2022-08-24,8/25/22,721,lv,Joe Biden,34,DEM,Live Phone,1,0.5852310428110723,DEM
South Carolina,Blueprint Polling,2022-08-24,8/25/22,721,lv,Donald Trump,46,REP,Live Phone,0,0.4858801170680696,REP
Pennsylvania,Emerson,2022-08-22,8/23/22,1034,lv,Joe Biden,41.7,DEM,IVR/Text-to-Web,1,0.5215430195931915,DEM
Pennsylvania,Emerson,2022-08-22,8/23/22,1034,lv,Donald Trump,47.2,REP,IVR/Text-to-Web,0,0.4756529698225123,REP
New York,SurveyUSA,2022-08-17,8/21/22,1046,rv,Joe Biden,49,DEM,Online Panel,1,0.46067728085062515,REP
New York,SurveyUSA,2022-08-17,8/21/22,1046,rv,Donald Trump,29,REP,Online Panel,0,0.6248884440912448,DEM
Washington,McLaughlin,2022-08-15,8/17/22,500,lv,Joe Biden,53.6,DEM,Live Phone/Text-to-Web,1,0.4231900779374032,REP
Washington,McLaughlin,2022-08-15,8/17/22,500,lv,Donald Trump,40.6,REP,Live Phone/Text-to-Web,0,0.5310815167348474,DEM
Ohio,Emerson,2022-08-15,8/16/22,925,lv,Joe Biden,38.9,DEM,IVR/Text-to-Web,1,0.5448916835951682,DEM
Ohio,Emerson,2022-08-15,8/16/22,925,lv,Donald Trump,52.5,REP,IVR/Text-to-Web,0,0.43188479851325723,REP
Michigan,Blueprint Polling,2022-08-15,8/16/22,611,lv,Joe Biden,41.2,DEM,Live Phone,1,0.5260092580676236,DEM
Michigan,Blueprint Polling,2022-08-15,8/16/22,611,lv,Donald Trump,40.8,REP,Live Phone,0,0.5293388445585143,DEM
California,Probolsky Research,2022-08-04,8/9/22,900,lv,Gavin Newsom,55,DEM,Live Phone/Text-to-Web/Email,1,0.4115431345870353,REP
California,Probolsky Research,2022-08-04,8/9/22,900,lv,Ron DeSantis,38,REP,Live Phone/Text-to-Web/Email,0,0.5523527513973315,DEM
North Carolina,Blueprint Polling,2022-08-04,8/6/22,656,lv,Joe Biden,39,DEM,Live Phone,1,0.5442536366298264,DEM
North Carolina,Blueprint Polling,2022-08-04,8/6/22,656,lv,Donald Trump,45,REP,Live Phone,0,0.4942725335760438,REP
Connecticut,McLaughlin,2022-07-26,7/27/22,500,lv,Joe Biden,52.4,DEM,Live Phone/Text-to-Web,1,0.4330020097736454,REP
Connecticut,McLaughlin,2022-07-26,7/27/22,500,lv,Donald Trump,38.6,REP,Live Phone/Text-to-Web,0,0.5476755175577345,DEM
Missouri,SurveyUSA,2022-07-24,7/27/22,787,lv,Joe Biden,35,DEM,Online Panel,1,0.5770557580786638,DEM
Missouri,SurveyUSA,2022-07-24,7/27/22,787,lv,Donald Trump,51,REP,Online Panel,0,0.44431339919531176,REP
Colorado,McLaughlin,2022-07-24,7/26/22,500,lv,Joe Biden,50.2,DEM,Live Phone/Text-to-Web,1,0.45112231144908266,REP
Colorado,McLaughlin,2022-07-24,7/26/22,500,lv,Donald Trump,43.4,REP,Live Phone/Text-to-Web,0,0.5077422146224225,DEM
Pennsylvania,Blueprint Polling,2022-07-19,7/21/22,712,lv,Joe Biden,42,DEM,Live Phone,1,0.5192715299440074,DEM
Pennsylvania,Blueprint Polling,2022-07-19,7/21/22,712,lv,Donald Trump,41,REP,Live Phone,0,0.5276025651964971,DEM
Iowa,Cygnal,2022-07-13,7/14/22,600,lv,Joe Biden,39.7,DEM,IVR/Text-to-Web,1,0.538488669416931,DEM
Iowa,Cygnal,2022-07-13,7/14/22,600,lv,Donald Trump,51.1,REP,IVR/Text-to-Web,0,0.4436205859799213,REP
Nevada,Emerson,2022-07-07,7/10/22,2000,rv,Joe Biden,40.1,DEM,IVR/Online Panel/Text-to-Web,1,0.5341735581342947,DEM
Nevada,Emerson,2022-07-07,7/10/22,2000,rv,Donald Trump,43,REP,IVR/Online Panel/Text-to-Web,0,0.5100118119590029,DEM
Nevada,Emerson,2022-07-07,7/10/22,2000,rv,Joe Biden,38.4,DEM,IVR/Online Panel/Text-to-Web,1,0.5482703921404459,DEM
Nevada,Emerson,2022-07-07,7/10/22,2000,rv,Ron DeSantis,42.8,REP,IVR/Online Panel/Text-to-Web,0,0.5116809397153029,DEM
